order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
468,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=43,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=99,"Option A
The dorsal fur is dark and very shaggy.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_43a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=44,"Option B
The dorsal fur is either dark or light colored but never very shaggy.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_43b.jpg,,,,,©P. Lai | ©R. Banasiak & P. Lai
464,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=41,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=42,"Option A
The belly is pure white.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_41a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=43,"Option B
The belly is either dirty white or dark.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_41b.jpg,,,,,©P. Lai | ©P. Lai
450,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=35,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=36,"Option A
The tail is shorter than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_35a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=41,"Option B
The tail is equal to, or longer than the head and body
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_35b.jpg,,,,,©P. Lai | ©P. Lai
446,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=33,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=34,"Option A
The fur has the texture of stiff bristles that remain rigid when stroked.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_33a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=35,"Option B
The fur does not have the texture of stiff bristles that remain rigid when stroked, but is soft and pliable.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_33b.jpg,,,,,©R. Banasiak & P. Lai | ©P. Lai
444,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=32,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=80,"Option A
A. The tail is approximately 1/2 the length of the head and body.
B.  The upper incisors are grooved.
C.  The fur is very shaggy.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_32a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=33,"Option B
A. The tail is longer than 1/2 the length of the head and body.
B.  The upper incisors are not grooved.
C.  The fur is not shaggy.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_32b.jpg,,,,,©P. Lai | ©P. Lai
442,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=31,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=101,"Option A
There are dark rings around each eye.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_31a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=32,"Option B
There are no dark rings around each eye.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_31b.jpg,,,,,©P. Lai | ©P. Lai
440,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=30,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=556,"Option A
The nose of the animal is a deep red in contrast to the lighter color of the fur on other parts of the head.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_30a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=31,"Option B
The nose of the animal is not a deep red in contrast to the lighter color of the fur on other parts of the head.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_30b.jpg,,,,,©P. Lai | ©P. Lai
438,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=29,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=554,"Option A
A. The colouration of the back of the animal is very grizzled (“salt and pepper”).
B.  The upper incisors are grooved.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_29a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=30,"Option B
A. The colouration of the back of the animal is not very grizzled (“salt and pepper”), but is either one colour or a subtle mixture of more than one colour.
B.  The upper incisors may or may not be grooved.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_29b.jpg,,,,,©R. Banasiak & P. Lai | ©R. Killackey & P. Lai
436,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=28,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=93,"Option A
A. The length of the head and body is shorter than 100 mm.
B.  The upper incisors have a notch in the back edge.
C.  The tail is not longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_28a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=29,"Option B
A. The length of the head and body is longer than 100 mm.
B.  The upper incisors do not have a notch in the back edge.
C.  The tail may or may not be longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_28b.jpg,,,,,©R. Banasiak & P. Lai | ©R. Banasiak & P. Lai
416,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=22,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=23,"Option A
There is at least one longitudinal stripe along the back of the animal.  This stripe is sometimes very faint.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_22a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=28,"Option B
There are no longitudinal stripes along the back of the animal.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_22b.jpg,,,,,©P. Lai | ©P. Lai
414,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=21,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end.asp?ID=94,"Option A
The hairs of the fur are very stiff and spiny.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_21a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=22,"Option B
The hairs of the fur are soft, or only moderately stiff, never spiny.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_21b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
408,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=18,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=19,"Option A
A. There is a patch of white hairs at the base of each ear.
B.  The tail is longer than the head and body.
C.  The tail has very fine hairs on it, making it hard to see the scales underneath and there may be longer hairs on the back half of the tail.
D.  The hind feet are very long.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=21,"Option B
A. There is no patch of white hairs at the base of each ear (except in Mastomys pernanus).
B.  The tail may or may not be longer than the head and body.
C.  There are always scales or rings of scales visible somewhere on the tail and there may or may not be longer hairs on the back half of the tail.
D.  The hind feet are not exceptionally long.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_18b.jpg,,,,,©P. Lai | ©P. Lai
406,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=17,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=456,"Option A
A. The front half of the tail is dark, the end of the tail is white and the middle is mottled. 
B.  The fur on the underside of the animal is pure white.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=18,"Option B
A. The colour pattern on the tail is not one where the front half of the tail is dark, the end of the tail is white and the middle is mottled. 
B.  The fur on the underside of the animal may or may not be pure white.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_17b.jpg,,,,,©R. Killackey | ©P. Lai
400,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=14,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=15,"Option A
The tail is no more than 1/2 the length of the head and body, and is usually significantly less.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=17,"Option B
The tail is at least 1/2 the length of the head and body, and may be longer than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_14b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
394,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=12,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=13,"Option A
The length of the head and body is longer than 300 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=14,"Option B
The length of the head and body is shorter than 300 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_12b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
390,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=10,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=11,"Option A
A.  The tail is either absent or no longer than the hind feet.
B.  The eyes and ears are either inconspicuous or very small.
C.  The incisors are not very orange.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=12,"Option B
A.  The tail is usually prominent (it may be short).
B.  The eyes and ears are usually prominent.  If both are either inconspicuous or very small, then...
C.  the incisors are very orange.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_10b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
362,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=4,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=5,"Option A
The tail is very bushy with long hairs along the entire length, such that the form of the bony support is not visible.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=10,"Option B
Either there is no tail, or there is a naked tail (or nearly so).  While there may be hairs on the tail, including thick tufts on the tip, it is possible to see scales, or the form of the bony support on some aspect of the tail.

Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_4b.jpg,,,,,©R. Killackey & P. Lai | ©R. Killackey & P. Lai
360,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=3,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=595,"Option A
A.  The rear feet are much longer than the front feet.
B.  Each ear is very long and prominent.
C.  The tail is well haired with the front section lightly colored and the rear section black.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=4,"Option B
A. Usually the rear feet are not significantly longer than the front feet.  If they are, then...
B.  Each ear is not very long and prominent.
C.  The tail is either naked or well haired.  If it is well haired, the color pattern is not the front section lightly colored and the rear section black.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_3b.jpg,,,,,©R. Killackey | ©R. Killackey & P. Lai
358,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=2,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=590,"Option A
A.  There is a membrane of skin between the front and back legs.
B.  There are scales on the underside of the base of the tail.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=3,"Option B
A.  There is no membrane of skin between the front and back legs.
B.  There are no scales on the underside of the base of the tail.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_2b.jpg,,,,,©P. Lai | ©R. Killackey & P. Lai
354,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=1,Option-page,Section: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=62,"Option A
The hairs are modified as long spines (some as long as the head and body) that are a mottled black and white color on the posterior region of the body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=2,"Option B
The hairs are not modified as long spines (that get as long as the length of the head and body). 
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_1b.jpg,,,,,©R. Banasiak | ©P. Lai
280,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=1&key=13,Option-page,Section: General,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=2&key=1,"Option A
A.  The tail is vestigial (less than 1/8 length of head and body).
B.  The fur of the ventral region is white.
C.  The animal is less than 10 kg and shorter than 600 mm in length.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_13a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=27&key=1,"Option B
A.  The tail is not vestigial.
B.  The ventral fur is not white.
C.  The animal is greater than 10 kilograms and longer than 600 mm in length.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/General_2_13b.jpg,,,,,©P. Lai | ©R. Killackey
487,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=9,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_chrysopygus_9_b.jpg,,Rhynchocyon,,
489,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=10,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_cirnei_10_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_cirnei_10.jpg,,Rhynchocyon,,
491,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=606,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_udzungwensis_606_b.jpg,,Rhynchocyon,,
492,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=11,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_petersi_11_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_petersi_11.jpg,,Rhynchocyon,,
490,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=5,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=606,"Option A
A.  The tail, feet and ears are mostly black.B.  The face is a variegated grey colour.C.  The jet black on the back is restricted to the rump and thighs.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=11,"Option B
A.  The tail, feet, ears and head are orange-rufous.B.  The black on the back extends from the rump to the shoulders.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_3b.jpg,,,,,©R. Banasiak | ©R. Banasiak
488,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=4,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=10,"Option A
A.  The dorsal pelage has a pattern of distinct dark and light spots and stripes.B.  In one form the spots are visible, but not distinct, and the forehead is a grizzled yellow and the chin and chest are orange-rufous.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=5,"Option B
A.  The dorsal pelage has no pattern of distinct dark and light spots and stripes.B.  If very faint spots are present, the forehead is not grizzled yellow and the chin and chest are orange-rufous.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
486,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=3,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=9,"Option A
The rump is bright yellow.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=4,"Option B
The rump is not bright yellow.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Rhynchocyon_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
494,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=8,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_tetradactylus_8_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_tetradactylus_8.jpg,,Petrodromus,,
496,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=7,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_rufescens_7_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_rufescens_7.jpg,,Elephantulus,,
497,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=4,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_brachyrhynchus_4_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_brachyrhynchus_4.jpg,,Elephantulus,,
495,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=6,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=7,"Option A
A.  There is a pectoral gland present, indicated by a spot on the thorax different from the surrounding pelage.B.  The ears are long.C.  There are white rings around the eyes.D.  There is a brown mark behind the eye.E.  The snout is long.F.  The length of the tail is about the same as the length of the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=4,"Option B
A.  There is no pectoral gland present.B.  The ears are shorter.C.  There are no white rings around the eyes.D.  There is no brown mark behind the eye.E.  The snout is short.F.  The tail length shorter than the head and body.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Elephantulus_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
493,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=2,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=8,"Option A
A. There are four toes on each of the hind feet.
B.  The greatest length of the head and body (excluding the tail) is greater than 160 mm.
C.  The skin is grey.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=6,"Option B
A. There are five toes on each of the hind feet.
B.  The greatest length of the head and body (excluding the tail) is less than 160 mm.
C.  The skin is yellowish-brown.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
485,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=1,Option-page,Section: Macroscelidea,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=3,"Option A
A. There are four toes on each of the front feet.
B. The fur on the back of the animal is either blackish, or a combination of red and black, or gold and black, or an overall checkered pattern.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=29&key=2,"Option B
A. There are five toes on each of the front feet.
B.  The fur on the back is light colored, either grey or yellowish-brown.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Macroscel_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
499,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=66,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_A_albiventris_66_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_A_albiventris_66.jpg,,Atelerix,,
501,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=3,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_stuhlmanni_3_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_stuhlmanni_3.jpg,,Chrysochloris,,
503,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=2,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_velox_2_b.jpg,,Potamogale,,
506,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=125,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_C_phillipsorum_125_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_phillipsorum_125.jpg,,Congosorex,,
508,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=129,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_zinki_129_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_zinki_129.jpg,,Myosorex,,
510,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=127,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_geata_127_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_geata_127.jpg,,Myosorex,,
511,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=128,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_kihaulei_128_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_M_kihaulei_128_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_kihaulei_128.jpg,,Myosorex,,
509,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=3&key=4,Option-page,Section: Soricidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=127,"Option A
A.  The condyloincisive length is greater than 20.65 mm.B.  The basal length is greater than 18.42 mm.C.  The length of the upper toothrow is greater than 8.90 mm.D.  The greatest length of the mandible is greater than 12.90 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=128,"Option B
A.  The condyloincisive length is less than 20.85 mm.B.  The basal length is less than 18.50 mm.C.  The length of the upper toothrow is less than 9.00 mm.D.  The greatest length of the mandible is less than 12.90 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/Soricidae_2_4b.jpg,,,,,©R. Banasiak | ©R. Banasiak
507,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=3&key=3,Option-page,Section: Soricidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=129,"Option A
A.  The condyloincisive length is greater than, or equal to 22.0 mm.B.  The length of the hind foot is 15 mm, or more.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=3&key=4,"Option B
A.  The condyloincisive length is less than 22.0 mm.B.  The length of the hind foot is less than 15 mm.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
505,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=3&key=2,Option-page,Section: Soricidae,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=125,"Option A
A.  There are open slits at the top of the skull behind the paired foramina.B.  The hind feet are distinctly scaly.C.  The phallus is slender (but not as slender as that in Crocidura) and with an apical tip on males.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/,http://archive.fieldmuseum.org/tanzania/SkinKey.asp?catalog=2&setion=3&key=3,"Option B
A.  There are no open slits at the top of the skull behind the paired foramina.B.  The scales on the hind feet are less distinct.C.  The phallus is robust with no apical tip on males.
Select",http://archive.fieldmuseum.org/tanzania/Key_Images/,,,,,©R. Banasiak | ©R. Banasiak
514,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=118,Match-page,,,,,,,,,,Suncus,,
517,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=123,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lunaris_123_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lunaris_123.jpg,,Sylvisorex,,
518,http://archive.fieldmuseum.org/tanzania/Species.asp?ID=116,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_S_lixus_116_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_S_lixus_116.jpg,,Suncus,,
